id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
42820,Women Tshirts,8,11,8,8,10,9,5,6,3,7,4
57274,Women Tops & Tunics,10,8,6,6,15,7,3,8,3,7,2
18026,Sarees,10,8,14,9,0,12,3,4,10,8,3
40212,Women Tshirts,8,17,1,2,10,9,5,6,3,7,4
37502,Women Tshirts,8,5,8,8,12,11,5,6,3,7,4
66665,Women Tops & Tunics,10,1,3,8,15,0,6,8,5,9,4
19754,Sarees,10,8,14,9,18,12,3,4,10,6,8
36132,Women Tshirts,8,2,1,2,10,4,5,6,3,7,4
15386,Sarees,10,14,14,0,2,1,1,1,7,13,3
63020,Women Tops & Tunics,10,10,3,2,11,0,6,8,5,11,2
10315,Sarees,10,8,14,9,18,12,3,7,10,6,3
32962,Women Tshirts,8,2,8,4,2,2,0,6,3,7,4
50241,Women Tshirts,8,8,6,8,10,13,3,4,3,7,4
10153,Sarees,10,15,13,0,5,8,1,10,10,7,3
49899,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
38355,Women Tshirts,8,2,8,8,10,9,5,6,3,7,4
19194,Sarees,10,8,13,6,2,12,3,4,3,7,3
62409,Women Tops & Tunics,10,17,3,8,15,0,6,8,5,9,4
18034,Sarees,10,8,14,9,2,8,3,4,10,5,3
12213,Sarees,10,8,14,0,2,12,3,7,1,5,3
29546,Kurtis,9,5,6,3,1,6,6,8,5,10,4
69374,Women Tops & Tunics,10,11,8,2,11,0,4,5,2,3,4
18675,Sarees,10,8,14,9,18,8,3,4,10,5,3
23884,Sarees,10,8,14,9,0,8,3,4,10,6,3
69992,Women Tops & Tunics,10,0,8,8,11,0,0,2,2,3,6
55876,Women Tops & Tunics,10,11,3,6,15,7,6,4,3,7,4
52621,Women Tops & Tunics,10,8,6,8,11,0,6,4,5,9,4
25735,Sarees,10,2,14,0,2,12,3,11,10,3,3
62145,Women Tops & Tunics,10,1,3,2,11,0,6,8,5,11,2
69996,Women Tops & Tunics,10,17,1,2,11,0,4,3,2,11,4
70368,Women Tops & Tunics,10,1,8,8,17,0,6,8,5,11,5
22514,Sarees,10,15,14,9,18,12,1,10,10,8,3
10506,Sarees,10,15,13,5,5,8,1,10,10,7,3
36023,Women Tshirts,8,0,4,4,7,7,3,6,3,7,4
8506,Sarees,10,8,14,0,0,8,3,4,10,8,3
53527,Women Tops & Tunics,10,1,8,8,11,0,6,8,2,11,2
16036,Sarees,10,8,14,9,0,12,3,4,10,6,3
2993,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
48437,Women Tshirts,8,6,8,2,10,13,5,6,3,7,4
3277,Men Tshirts,5,6,9,6,2,10,3,4,3,7,4
6648,Men Tshirts,5,8,9,6,16,7,3,4,3,7,4
55128,Women Tops & Tunics,10,8,6,6,17,0,3,4,3,7,4
59528,Women Tops & Tunics,10,8,6,6,4,7,3,4,6,7,4
1554,Men Tshirts,5,6,9,6,2,10,3,4,3,7,4
49166,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
67672,Women Tops & Tunics,10,1,6,6,7,7,3,4,5,7,2
53187,Women Tops & Tunics,10,6,8,8,2,0,4,2,8,11,4
46509,Women Tshirts,8,18,8,2,10,13,5,6,3,7,4
28844,Kurtis,9,5,6,6,1,7,6,4,5,10,4
28751,Kurtis,9,12,0,6,1,2,3,8,8,10,4
43827,Women Tshirts,8,0,8,2,10,13,5,6,3,7,4
29789,Kurtis,9,13,6,3,1,7,0,4,8,10,4
25672,Sarees,10,8,14,9,0,8,3,4,10,6,8
56989,Women Tops & Tunics,10,17,1,2,11,0,4,5,2,11,4
51975,Women Tops & Tunics,10,8,6,8,7,7,3,8,5,9,4
16342,Sarees,10,15,13,9,2,8,3,4,10,3,3
60422,Women Tops & Tunics,10,8,8,6,7,0,3,8,5,9,4
66214,Women Tops & Tunics,10,8,6,6,4,7,3,8,5,7,4
17831,Sarees,10,8,12,9,0,12,3,4,10,8,3
53127,Women Tops & Tunics,10,0,3,6,7,7,3,4,5,7,2
54276,Women Tops & Tunics,10,8,6,6,13,7,6,4,3,7,4
58782,Women Tops & Tunics,10,0,1,2,11,0,4,9,5,11,4
18729,Sarees,10,15,13,9,5,8,1,10,10,7,3
14279,Sarees,10,8,14,9,0,12,3,4,10,5,8
41219,Women Tshirts,8,17,8,8,10,9,2,6,3,7,4
55002,Women Tops & Tunics,10,0,3,8,4,0,6,8,5,7,2
54227,Women Tops & Tunics,10,17,8,8,11,0,6,8,8,9,5
7249,Men Tshirts,5,8,6,6,7,10,3,4,3,7,4
50004,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
16224,Sarees,10,8,14,9,0,8,3,4,10,5,8
39297,Women Tshirts,8,2,8,8,10,9,5,6,3,7,4
2989,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
26955,Kurtis,9,1,0,3,1,6,6,8,6,12,4
29655,Kurtis,9,7,6,3,1,6,3,4,8,10,4
17433,Sarees,10,8,14,9,18,8,3,4,10,6,3
34214,Women Tshirts,8,0,8,4,10,3,0,6,3,7,4
15751,Sarees,10,15,13,5,5,8,1,10,10,7,3
21623,Sarees,10,15,13,9,5,8,1,10,10,7,3
21851,Sarees,10,14,14,9,0,8,3,11,10,6,8
34161,Women Tshirts,8,17,4,4,10,4,0,6,3,7,4
62022,Women Tops & Tunics,10,8,8,6,13,0,3,4,3,7,4
31081,Kurtis,9,3,6,6,1,7,3,4,8,10,4
63920,Women Tops & Tunics,10,0,3,2,11,0,4,3,5,12,7
36744,Women Tshirts,8,2,4,8,10,3,5,6,3,7,4
38468,Women Tshirts,8,5,8,8,10,4,3,4,3,7,4
61259,Women Tops & Tunics,10,10,3,2,11,0,6,8,5,3,2
15036,Sarees,10,8,13,0,2,12,3,4,10,5,3
32009,Kurtis,9,7,6,6,1,7,3,4,8,10,4
9412,Sarees,10,15,13,5,5,8,1,10,10,7,3
28242,Kurtis,9,0,6,6,8,2,0,1,3,10,4
31868,Kurtis,9,5,6,6,1,7,0,4,8,10,4
29593,Kurtis,9,5,6,6,1,6,6,4,5,10,4
70127,Women Tops & Tunics,10,18,1,2,11,0,4,9,5,11,7
21951,Sarees,10,8,14,9,0,8,3,4,10,4,8
27885,Kurtis,9,6,6,1,1,7,0,1,6,12,4
13637,Sarees,10,8,10,0,18,8,3,4,9,5,3
60307,Women Tops & Tunics,10,17,3,6,11,0,6,8,5,7,4
15615,Sarees,10,8,14,9,18,8,3,4,10,5,3
32534,Kurtis,9,0,6,6,1,7,3,4,8,10,4
28225,Kurtis,9,1,0,1,1,7,0,1,8,10,4
56263,Women Tops & Tunics,10,13,6,8,14,7,3,4,3,9,4
283,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
65130,Women Tops & Tunics,10,17,8,6,7,7,3,8,3,7,4
33847,Women Tshirts,8,2,4,4,10,4,5,6,3,7,4
52010,Women Tops & Tunics,10,2,3,2,2,0,6,8,2,11,4
6792,Men Tshirts,5,8,7,6,7,7,3,4,3,7,4
67311,Women Tops & Tunics,10,8,6,6,11,7,3,4,3,9,4
6839,Men Tshirts,5,8,7,6,7,7,3,4,3,7,4
61686,Women Tops & Tunics,10,17,8,8,11,8,4,5,5,11,1
51004,Women Tshirts,8,8,6,6,7,13,3,4,3,7,4
36753,Women Tshirts,8,18,4,4,10,13,5,6,3,7,4
35676,Women Tshirts,8,0,8,4,10,4,5,6,3,7,4
57373,Women Tops & Tunics,10,0,1,2,11,0,4,5,5,11,1
45915,Women Tshirts,8,2,6,6,7,7,3,4,3,7,4
59371,Women Tops & Tunics,10,10,8,2,4,0,0,8,2,11,6
63277,Women Tops & Tunics,10,11,3,8,13,0,6,8,5,9,5
27504,Kurtis,9,7,6,6,8,2,0,1,8,10,4
63394,Women Tops & Tunics,10,5,8,8,11,0,6,8,8,3,4
19299,Sarees,10,15,13,0,5,8,1,10,10,7,3
25611,Sarees,10,8,14,9,0,8,3,4,10,4,3
45196,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
32366,Kurtis,9,5,6,6,1,7,3,4,8,10,4
66555,Women Tops & Tunics,10,8,8,8,17,7,6,8,2,11,2
9532,Sarees,10,8,2,6,7,7,3,4,3,3,3
37767,Women Tshirts,8,6,4,4,10,13,5,6,3,7,4
61423,Women Tops & Tunics,10,18,2,2,2,0,6,8,5,11,4
39499,Women Tshirts,8,2,8,2,10,9,5,6,3,7,4
54650,Women Tops & Tunics,10,8,3,8,4,0,6,8,2,7,4
18570,Sarees,10,8,2,0,5,7,0,4,1,7,3
6625,Men Tshirts,5,2,6,7,7,7,3,4,3,7,4
16303,Sarees,10,8,13,0,2,1,3,4,10,3,3
67964,Women Tops & Tunics,10,17,3,2,2,0,6,8,6,12,4
69244,Women Tops & Tunics,10,8,6,6,17,7,6,4,3,7,4
31326,Kurtis,9,5,6,6,1,7,0,4,8,10,4
26279,Kurtis,9,7,11,3,1,6,0,1,5,10,4
43167,Women Tshirts,8,18,8,2,10,2,5,6,3,7,4
34087,Women Tshirts,8,0,6,8,10,4,0,4,3,7,4
42521,Women Tshirts,8,2,8,8,10,13,5,6,1,7,4
57580,Women Tops & Tunics,10,17,6,2,17,7,3,8,5,7,2
8532,Sarees,10,2,14,0,2,12,3,7,10,3,3
31647,Kurtis,9,5,6,6,1,7,3,4,8,10,4
33158,Women Tshirts,8,18,4,4,10,9,5,6,3,7,4
63447,Women Tops & Tunics,10,8,6,6,4,7,6,4,3,7,4
20730,Sarees,10,8,14,9,0,8,3,4,10,8,3
9004,Sarees,10,8,13,0,2,8,3,4,10,3,3
43308,Women Tshirts,8,0,8,8,10,9,5,6,3,7,4
43797,Women Tshirts,8,0,8,8,10,13,5,6,3,7,4
63216,Women Tops & Tunics,10,0,3,8,7,7,3,4,2,7,4
51088,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
22848,Sarees,10,15,13,9,5,8,1,10,10,0,3
4382,Men Tshirts,5,0,9,7,16,10,3,4,3,7,4
63357,Women Tops & Tunics,10,2,3,8,4,0,6,8,5,9,4
13407,Sarees,10,8,14,9,0,12,3,4,10,3,8
51681,Women Tops & Tunics,10,8,8,6,7,7,3,4,2,7,4
56134,Women Tops & Tunics,10,17,1,2,11,0,4,5,5,11,4
68606,Women Tops & Tunics,10,0,6,8,11,0,4,4,3,7,4
24052,Sarees,10,15,13,5,5,8,1,10,10,7,3
51926,Women Tops & Tunics,10,2,3,8,11,0,6,8,5,7,2
2065,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
68821,Women Tops & Tunics,10,8,6,6,7,0,6,4,5,9,1
1165,Men Tshirts,5,6,9,7,2,10,3,4,3,7,4
52948,Women Tops & Tunics,10,13,2,8,11,0,6,8,8,3,4
14099,Sarees,10,8,14,9,0,8,3,4,10,8,8
17132,Sarees,10,14,13,9,5,12,3,7,10,3,3
21370,Sarees,10,15,13,0,5,8,1,10,10,7,3
39470,Women Tshirts,8,18,8,8,10,3,5,6,3,7,4
55750,Women Tops & Tunics,10,11,8,8,15,0,0,8,2,11,4
65337,Women Tops & Tunics,10,1,3,8,11,0,6,8,5,7,2
45164,Women Tshirts,8,18,8,2,10,13,5,6,3,7,4
3534,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
6992,Men Tshirts,5,8,6,6,2,7,3,4,3,7,4
53454,Women Tops & Tunics,10,0,1,2,11,0,4,9,5,11,1
41002,Women Tshirts,8,18,1,2,10,13,5,6,3,7,4
6924,Men Tshirts,5,8,9,6,7,7,3,4,3,7,4
1056,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
59861,Women Tops & Tunics,10,7,8,2,4,0,4,2,5,11,6
34567,Women Tshirts,8,17,4,4,10,4,0,6,3,7,4
28543,Kurtis,9,13,0,6,1,6,6,8,8,10,4
64293,Women Tops & Tunics,10,8,3,6,7,0,3,8,5,9,4
3462,Men Tshirts,5,2,9,7,2,10,3,4,3,7,4
30057,Kurtis,9,6,6,6,1,7,6,4,8,10,4
56783,Women Tops & Tunics,10,7,3,8,11,0,6,8,5,7,2
55943,Women Tops & Tunics,10,11,3,2,13,0,6,8,5,7,5
21324,Sarees,10,8,13,6,5,12,3,4,3,7,3
7185,Men Tshirts,5,8,6,7,7,10,3,4,3,7,4
51095,Women Tshirts,8,8,6,6,7,13,3,4,3,7,4
65102,Women Tops & Tunics,10,5,6,8,7,7,3,4,2,11,4
13762,Sarees,10,15,13,9,5,8,1,10,10,0,3
3551,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
37077,Women Tshirts,8,2,8,8,12,11,5,6,3,7,4
64767,Women Tops & Tunics,10,3,8,8,4,0,6,8,2,7,1
45357,Women Tshirts,8,17,8,8,10,3,5,6,3,7,4
59232,Women Tops & Tunics,10,5,3,8,15,0,6,8,5,9,1
22950,Sarees,10,8,13,0,2,12,3,7,1,3,3
29067,Kurtis,9,13,6,1,1,6,6,4,8,10,4
60548,Women Tops & Tunics,10,6,3,8,11,0,6,8,5,9,4
30318,Kurtis,9,0,6,6,1,7,6,4,8,10,4
57800,Women Tops & Tunics,10,17,8,6,7,7,6,4,5,9,1
53199,Women Tops & Tunics,10,8,3,8,7,7,3,8,3,9,4
43501,Women Tshirts,8,8,6,8,10,4,5,4,3,7,4
38353,Women Tshirts,8,18,8,8,10,3,5,6,3,7,4
25410,Sarees,10,2,5,6,2,7,0,4,1,3,3
11382,Sarees,10,8,14,9,18,8,3,4,10,6,3
55663,Women Tops & Tunics,10,8,6,6,13,7,3,4,3,7,4
32868,Women Tshirts,8,2,6,2,10,9,0,4,3,7,4
542,Men Tshirts,5,17,7,10,12,10,3,4,3,7,4
54287,Women Tops & Tunics,10,11,1,2,11,0,4,9,5,11,4
61433,Women Tops & Tunics,10,17,2,8,4,0,6,8,5,3,4
36300,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
38767,Women Tshirts,8,2,8,8,10,3,5,6,3,7,4
41887,Women Tshirts,8,0,8,8,10,4,5,6,3,7,4
47620,Women Tshirts,8,18,8,8,10,13,5,6,3,7,4
25732,Sarees,10,2,13,0,2,8,3,4,10,5,3
53393,Women Tops & Tunics,10,5,8,2,11,0,4,9,2,11,1
7599,Sarees,10,8,14,9,0,8,3,4,10,3,3
45421,Women Tshirts,8,8,6,2,7,7,3,4,1,7,4
31044,Kurtis,9,0,6,6,1,7,3,1,8,10,4
41147,Women Tshirts,8,0,8,8,10,4,5,6,3,7,4
5134,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
60072,Women Tops & Tunics,10,17,8,8,2,0,4,2,8,11,4
22419,Sarees,10,8,14,9,18,12,3,4,10,4,3
69051,Women Tops & Tunics,10,0,8,8,11,0,0,1,5,11,4
20410,Sarees,10,15,13,0,5,1,3,7,10,5,3
65351,Women Tops & Tunics,10,8,6,6,13,7,3,4,3,7,4
59750,Women Tops & Tunics,10,8,6,6,2,0,3,4,3,11,4
51771,Women Tops & Tunics,10,6,3,8,13,0,4,1,5,11,2
51617,Women Tops & Tunics,10,8,6,8,14,0,3,4,5,9,4
29505,Kurtis,9,0,6,6,1,6,3,4,8,10,4
40817,Women Tshirts,8,17,1,2,10,2,5,6,3,7,4
64544,Women Tops & Tunics,10,5,2,8,7,8,6,8,3,3,4
30359,Kurtis,9,12,6,6,1,7,3,8,8,10,4
10562,Sarees,10,15,12,0,2,8,3,11,7,13,8
8886,Sarees,10,14,13,9,5,12,3,7,10,5,3
20925,Sarees,10,15,13,0,5,8,1,10,10,7,3
9502,Sarees,10,8,14,9,18,8,3,4,10,8,8
62456,Women Tops & Tunics,10,17,8,2,17,0,4,1,5,11,6
53476,Women Tops & Tunics,10,17,8,2,11,0,4,9,6,12,2
35560,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
57239,Women Tops & Tunics,10,11,2,6,2,0,0,2,8,11,4
25900,Kurtis,9,1,6,6,8,2,0,1,3,10,4
64878,Women Tops & Tunics,10,0,8,2,11,0,4,3,5,11,7
2888,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
43063,Women Tshirts,8,8,4,8,10,4,3,4,3,7,4
60292,Women Tops & Tunics,10,17,6,6,7,7,3,4,3,7,4
56573,Women Tops & Tunics,10,8,6,8,2,7,4,4,3,7,4
68067,Women Tops & Tunics,10,5,8,2,2,0,6,8,2,11,7
61052,Women Tops & Tunics,10,3,8,8,11,0,6,8,2,11,1
23138,Sarees,10,8,14,9,0,12,3,4,10,8,8
35274,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
30346,Kurtis,9,13,6,3,1,7,3,4,5,10,4
56305,Women Tops & Tunics,10,2,6,6,7,7,3,1,3,7,4
8527,Sarees,10,15,10,9,18,12,3,7,10,13,3
59539,Women Tops & Tunics,10,18,8,8,11,0,6,8,8,3,4
34837,Women Tshirts,8,2,1,2,10,2,5,6,3,7,4
353,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
54576,Women Tops & Tunics,10,17,1,2,11,0,4,9,5,11,1
20316,Sarees,10,8,14,9,18,8,3,4,10,6,3
49104,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
64472,Women Tops & Tunics,10,8,8,6,7,7,6,8,3,11,5
29675,Kurtis,9,0,6,6,1,7,3,4,8,10,4
49457,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
29889,Kurtis,9,0,6,6,1,7,6,4,8,10,4
27450,Kurtis,9,0,11,3,1,6,0,1,5,10,4
29238,Kurtis,9,0,6,6,1,7,3,8,5,10,4
46855,Women Tshirts,8,8,6,2,7,7,2,4,3,7,4
66938,Women Tops & Tunics,10,2,1,8,11,0,4,1,5,11,4
3769,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
64660,Women Tops & Tunics,10,0,3,6,7,7,3,4,3,7,4
7801,Sarees,10,8,14,9,0,8,3,4,10,6,3
40599,Women Tshirts,8,0,8,8,10,2,5,6,3,7,4
13078,Sarees,10,8,13,0,2,12,3,4,10,3,3
49748,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
61731,Women Tops & Tunics,10,8,8,8,7,7,3,8,3,9,4
52717,Women Tops & Tunics,10,2,8,2,11,0,4,5,5,11,1
31789,Kurtis,9,0,6,1,1,7,3,4,8,10,4
49060,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
38088,Women Tshirts,8,5,8,8,10,9,5,6,3,7,4
29192,Kurtis,9,13,6,6,1,6,3,4,8,10,4
17329,Sarees,10,15,13,0,5,8,1,10,10,7,3
11098,Sarees,10,15,13,0,5,8,1,10,10,7,3
2229,Men Tshirts,5,17,9,7,16,10,3,4,3,7,4
51011,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
39902,Women Tshirts,8,5,8,8,10,2,5,6,3,7,4
11960,Sarees,10,8,13,0,2,14,3,7,10,5,3
52471,Women Tops & Tunics,10,11,8,8,11,0,4,9,2,11,0
57533,Women Tops & Tunics,10,6,3,8,11,0,4,1,5,11,2
66394,Women Tops & Tunics,10,11,6,2,11,0,3,5,3,12,2
43926,Women Tshirts,8,17,8,2,10,4,5,6,3,7,4
41588,Women Tshirts,8,17,8,8,12,11,5,6,3,7,4
18411,Sarees,10,8,6,6,7,7,1,7,3,7,4
67557,Women Tops & Tunics,10,0,8,6,7,7,3,4,3,7,4
22093,Sarees,10,8,14,9,18,8,3,7,4,3,3
28081,Kurtis,9,17,6,6,8,7,0,1,8,10,4
53863,Women Tops & Tunics,10,8,8,8,17,0,3,4,5,7,2
2469,Men Tshirts,5,6,9,6,2,10,3,4,3,7,4
21848,Sarees,10,8,14,9,0,8,3,4,10,5,8
54188,Women Tops & Tunics,10,10,3,6,7,7,3,1,3,7,4
9886,Sarees,10,8,14,9,0,8,3,4,10,8,3
40737,Women Tshirts,8,2,8,8,10,3,5,6,3,7,4
25422,Sarees,10,8,14,6,5,12,3,4,10,3,3
32558,Kurtis,9,0,6,6,1,7,3,4,8,10,4
39612,Women Tshirts,8,2,8,2,10,9,5,6,3,7,4
31269,Kurtis,9,13,6,6,1,7,6,4,5,10,4
8487,Sarees,10,8,14,0,9,12,3,11,10,5,3
29744,Kurtis,9,13,0,1,1,7,6,4,8,10,4
17933,Sarees,10,15,13,5,5,8,1,10,10,7,3
42703,Women Tshirts,8,6,8,8,10,2,5,6,3,7,4
4461,Men Tshirts,5,2,9,6,2,10,3,4,3,7,4
47143,Women Tshirts,8,8,6,6,7,3,3,4,3,7,4
42387,Women Tshirts,8,17,8,2,10,3,2,6,3,7,4
45901,Women Tshirts,8,17,8,8,10,3,5,6,3,7,4
4447,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
31008,Kurtis,9,13,6,6,1,7,3,4,8,10,4
12276,Sarees,10,15,13,0,5,8,1,10,10,7,3
62264,Women Tops & Tunics,10,18,6,8,2,0,0,4,3,7,4
40782,Women Tshirts,8,5,8,8,10,3,5,6,3,7,4
59782,Women Tops & Tunics,10,8,6,6,7,7,3,4,2,7,2
70222,Women Tops & Tunics,10,2,3,8,4,0,6,8,5,11,2
7298,Men Tshirts,5,8,9,6,7,7,3,4,3,7,4
63249,Women Tops & Tunics,10,0,3,2,7,7,6,8,6,7,4
64150,Women Tops & Tunics,10,0,1,2,11,0,4,5,2,3,4
451,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
54705,Women Tops & Tunics,10,5,8,8,11,0,0,1,5,11,6
5019,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
64977,Women Tops & Tunics,10,8,3,8,7,7,6,8,5,9,4
18014,Sarees,10,8,14,9,0,8,3,4,10,6,8
24600,Sarees,10,8,13,0,2,1,3,4,3,7,3
16997,Sarees,10,8,2,0,2,12,3,11,10,3,3
68527,Women Tops & Tunics,10,5,8,8,17,0,4,9,2,11,1
2760,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
35055,Women Tshirts,8,2,6,8,12,11,5,6,3,7,4
12394,Sarees,10,8,6,6,18,7,3,4,3,7,4
13916,Sarees,10,15,13,0,5,8,1,10,10,7,3
17104,Sarees,10,2,13,0,5,1,3,7,10,3,3
43301,Women Tshirts,8,17,8,8,2,2,5,6,3,7,4
22974,Sarees,10,15,13,0,5,8,1,10,10,7,3
27179,Kurtis,9,0,11,3,1,6,0,1,8,10,4
68059,Women Tops & Tunics,10,8,8,8,7,7,3,4,2,7,4
4820,Men Tshirts,5,17,9,7,16,10,3,4,3,7,4
22201,Sarees,10,8,13,6,5,12,3,4,3,7,3
69790,Women Tops & Tunics,10,8,8,6,11,7,6,4,5,9,4
25790,Kurtis,9,5,0,1,1,6,6,8,8,10,4
47865,Women Tshirts,8,0,8,8,10,13,5,6,3,7,4
70072,Women Tops & Tunics,10,17,8,8,14,0,6,8,5,9,4
30691,Kurtis,9,0,6,6,1,6,3,1,8,10,4
36904,Women Tshirts,8,6,1,2,10,4,5,6,3,7,4
34741,Women Tshirts,8,11,4,8,10,2,5,6,3,7,4
57794,Women Tops & Tunics,10,8,8,8,13,7,6,8,3,9,4
64995,Women Tops & Tunics,10,11,8,8,4,0,4,2,5,3,4
16667,Sarees,10,8,14,0,3,12,3,4,10,4,3
30160,Kurtis,9,0,6,6,8,2,3,4,8,10,4
64839,Women Tops & Tunics,10,0,8,2,11,7,4,1,5,11,4
20502,Sarees,10,2,5,5,2,8,3,7,10,3,3
50087,Women Tshirts,8,8,8,6,7,13,5,4,3,7,4
64930,Women Tops & Tunics,10,18,1,2,11,0,4,9,2,11,4
3758,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
33586,Women Tshirts,8,11,8,2,10,3,2,0,3,7,4
21715,Sarees,10,15,13,0,5,8,1,10,10,7,3
69749,Women Tops & Tunics,10,17,6,2,7,7,3,4,3,7,4
42257,Women Tshirts,8,17,8,8,2,2,5,6,3,7,4
69085,Women Tops & Tunics,10,8,8,6,7,0,3,4,5,9,4
59853,Women Tops & Tunics,10,0,3,2,11,0,4,5,6,12,4
1818,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
55541,Women Tops & Tunics,10,18,3,2,2,0,4,2,5,11,7
35653,Women Tshirts,8,18,8,2,10,13,2,0,3,7,4
50390,Women Tshirts,8,8,6,2,7,13,3,4,3,7,4
29073,Kurtis,9,12,6,1,1,6,6,4,8,10,4
26967,Kurtis,9,7,11,3,1,2,6,8,8,10,4
53740,Women Tops & Tunics,10,3,1,8,11,0,4,9,2,11,4
62124,Women Tops & Tunics,10,1,6,6,11,7,6,4,8,7,4
63697,Women Tops & Tunics,10,8,3,6,13,7,3,4,5,7,4
58179,Women Tops & Tunics,10,17,8,8,11,0,0,8,8,11,1
4627,Men Tshirts,5,8,9,10,12,7,3,4,3,7,4
28124,Kurtis,9,3,0,3,1,7,6,8,8,10,4
60470,Women Tops & Tunics,10,8,6,2,7,7,3,8,3,3,4
54854,Women Tops & Tunics,10,0,6,8,11,7,3,4,5,11,4
60663,Women Tops & Tunics,10,5,8,8,11,0,6,8,8,3,4
42060,Women Tshirts,8,0,8,8,10,3,5,6,3,7,4
22097,Sarees,10,15,13,9,5,8,1,10,10,0,3
4075,Men Tshirts,5,17,9,7,7,10,3,4,3,7,4
23013,Sarees,10,15,14,9,0,8,1,10,10,3,3
39468,Women Tshirts,8,6,8,8,10,2,5,6,3,7,4
3751,Men Tshirts,5,2,6,6,7,5,3,4,3,7,4
22495,Sarees,10,15,14,9,18,12,3,11,10,5,3
66837,Women Tops & Tunics,10,11,8,2,11,0,4,5,2,3,4
29707,Kurtis,9,13,6,6,1,7,6,8,8,10,4
48386,Women Tshirts,8,17,6,6,7,4,5,4,3,7,4
51808,Women Tops & Tunics,10,2,8,2,11,7,3,4,2,7,2
55261,Women Tops & Tunics,10,11,3,8,15,0,6,8,5,9,5
66531,Women Tops & Tunics,10,0,3,8,15,0,4,1,5,7,2
21858,Sarees,10,15,12,0,2,8,3,11,7,13,3
41089,Women Tshirts,8,18,8,2,10,13,2,6,3,7,4
42650,Women Tshirts,8,18,8,8,10,3,5,6,3,7,4
62100,Women Tops & Tunics,10,8,6,2,17,0,3,4,2,11,2
21465,Sarees,10,15,14,9,18,12,1,10,10,8,3
43727,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
828,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
30364,Kurtis,9,18,6,3,1,7,3,8,8,10,4
58395,Women Tops & Tunics,10,0,8,2,2,0,6,8,5,11,4
52125,Women Tops & Tunics,10,8,3,2,7,7,3,4,8,3,2
6177,Men Tshirts,5,8,9,7,7,7,3,4,3,7,4
8215,Sarees,10,8,2,6,2,12,3,11,10,3,3
33525,Women Tshirts,8,17,6,6,7,3,0,4,3,7,4
39256,Women Tshirts,8,0,8,8,10,9,5,6,3,7,4
70312,Women Tops & Tunics,10,17,6,6,7,7,3,4,3,7,4
56440,Women Tops & Tunics,10,17,8,6,7,7,6,8,3,7,4
54480,Women Tops & Tunics,10,5,8,8,11,0,4,9,5,11,1
57455,Women Tops & Tunics,10,8,6,6,7,7,6,8,3,9,4
63266,Women Tops & Tunics,10,18,8,2,17,0,6,8,2,11,4
21996,Sarees,10,8,13,0,5,14,3,1,9,3,3
12378,Sarees,10,8,13,9,0,8,3,4,9,6,3
37252,Women Tshirts,8,0,8,4,10,9,5,6,3,7,4
41925,Women Tshirts,8,0,8,8,10,9,5,6,3,7,4
5113,Men Tshirts,5,17,7,6,12,7,3,4,3,7,4
48713,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
52166,Women Tops & Tunics,10,5,3,2,4,0,6,8,5,11,2
59855,Women Tops & Tunics,10,2,3,2,11,0,4,5,6,12,4
45636,Women Tshirts,8,8,6,8,10,4,3,6,3,7,4
13144,Sarees,10,8,14,9,0,8,3,4,10,1,3
30728,Kurtis,9,5,6,6,1,6,3,4,5,10,4
57198,Women Tops & Tunics,10,8,2,6,2,0,3,4,8,11,4
